"Resolving XML external entity in user-controlled data","Parsing user-controlled XML documents and allowing expansion of external entity references may lead to disclosure of confidential data or denial of service.","error","XML parsing depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]] without guarding against external entity expansion.","/core/src/main/java/com/opensymphony/xwork2/util/DomHelper.java","115","26","115","36"
"URL forward from a remote source","URL forward based on unvalidated user input may cause file information disclosure.","error","Untrusted URL forward depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/plugins/portlet/src/main/java/org/apache/struts2/portlet/result/PortletResult.java","222","51","222","63"
"URL forward from a remote source","URL forward based on unvalidated user input may cause file information disclosure.","error","Untrusted URL forward depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/plugins/portlet/src/main/java/org/apache/struts2/portlet/servlet/PortletServletRequest.java","593","27","593","30"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].
This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/RequestUtils.java:63:30:63:53""]].
This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/RequestUtils.java:65:29:65:51""]].
This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/dispatcher/ExecuteOperations.java:56:28:56:48""]].","/core/src/main/java/com/opensymphony/xwork2/util/ClassLoaderUtil.java","105","78","105","89"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].
This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/RequestUtils.java:63:30:63:53""]].
This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/RequestUtils.java:65:29:65:51""]].
This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/dispatcher/ExecuteOperations.java:56:28:56:48""]].","/core/src/main/java/com/opensymphony/xwork2/util/ClassLoaderUtil.java","108","70","108","81"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].
This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/RequestUtils.java:63:30:63:53""]].
This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/RequestUtils.java:65:29:65:51""]].
This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/dispatcher/ExecuteOperations.java:56:28:56:48""]].","/core/src/main/java/com/opensymphony/xwork2/util/ClassLoaderUtil.java","115","38","115","49"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].
This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/RequestUtils.java:63:30:63:53""]].
This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/RequestUtils.java:65:29:65:51""]].
This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/dispatcher/ExecuteOperations.java:56:28:56:48""]].
This path depends on a [[""user-provided value""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JspServlet.java:241:35:241:55""]].
This path depends on a [[""user-provided value""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JspServlet.java:240:26:240:49""]].","/core/src/main/java/com/opensymphony/xwork2/util/classloader/ReloadingClassLoader.java","141","37","141","40"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/com/opensymphony/xwork2/util/classloader/ReloadingClassLoader.java","145","45","145","48"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].
This path depends on a [[""user-provided value""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JspServlet.java:241:35:241:55""]].
This path depends on a [[""user-provided value""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JspServlet.java:240:26:240:49""]].","/core/src/main/java/com/opensymphony/xwork2/util/finder/ClassLoaderInterfaceDelegate.java","38","40","38","48"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/com/opensymphony/xwork2/util/finder/ClassLoaderInterfaceDelegate.java","46","48","46","51"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/components/template/BaseTemplateEngine.java","89","55","89","58"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/components/template/BaseTemplateEngine.java","140","13","140","20"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/components/template/BaseTemplateEngine.java","141","38","141","45"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaStreamMultiPartRequest.java:313:40:313:59""]].","/core/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaStreamMultiPartRequest.java","49","22","49","25"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaStreamMultiPartRequest.java:313:40:313:59""]].","/core/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaStreamMultiPartRequest.java","321","21","321","24"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaStreamMultiPartRequest.java:313:40:313:59""]].","/core/src/main/java/org/apache/struts2/dispatcher/multipart/JakartaStreamMultiPartRequest.java","370","85","370","88"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/result/PlainTextResult.java","135","51","135","58"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/views/xslt/XSLTResult.java","262","85","262","88"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JasperLoader.java","144","53","144","56"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].
This path depends on a [[""user-provided value""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JspServlet.java:241:35:241:55""]].
This path depends on a [[""user-provided value""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JspServlet.java:240:26:240:49""]].","/plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JspCServletContext.java","214","34","214","37"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].
This path depends on a [[""user-provided value""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JspServlet.java:241:35:241:55""]].
This path depends on a [[""user-provided value""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JspServlet.java:240:26:240:49""]].","/plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JspServlet.java","307","53","307","58"
"Failure to use secure cookies","Insecure cookies may be sent in cleartext, which makes them vulnerable to interception.","error","Cookie is added to response without the 'secure' flag being set.","/core/src/main/java/org/apache/struts2/interceptor/CookieProviderInterceptor.java","92","17","92","42"
"Failure to use secure cookies","Insecure cookies may be sent in cleartext, which makes them vulnerable to interception.","error","Cookie is added to response without the 'secure' flag being set.","/core/src/main/java/org/apache/struts2/interceptor/I18nInterceptor.java","361","13","361","38"
"Overly permissive regular expression range","Overly permissive regular expression ranges match a wider range of characters than intended. This may allow an attacker to bypass a filter or sanitizer.","warning","Suspicious character range that overlaps with a-z in the same character class, and is equivalent to [A-Z\[\\\]^_`a-z].","/core/src/main/java/org/apache/struts2/result/PostbackResult.java","153","42","153","44"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///core/src/main/java/org/apache/struts2/dispatcher/DefaultDispatcherErrorHandler.java:79:38:79:51""]] can be exposed to an external user.
[[""Error information""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/ParseException.java:111:14:111:31""]] can be exposed to an external user.","/core/src/main/java/org/apache/struts2/dispatcher/DefaultDispatcherErrorHandler.java","79","38","79","51"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///core/src/main/java/com/opensymphony/xwork2/XWorkException.java:127:22:127:33""]] can be exposed to an external user.
[[""Error information""|""relative:///core/src/main/java/com/opensymphony/xwork2/XWorkException.java:129:19:129:41""]] can be exposed to an external user.
[[""Error information""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/ParseException.java:111:14:111:31""]] can be exposed to an external user.
[[""Error information""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/TokenMgrError.java:122:14:122:31""]] can be exposed to an external user.","/core/src/main/java/org/apache/struts2/interceptor/debugging/PrettyPrintWriter.java","76","22","76","25"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///core/src/main/java/com/opensymphony/xwork2/XWorkException.java:127:22:127:33""]] can be exposed to an external user.
[[""Error information""|""relative:///core/src/main/java/com/opensymphony/xwork2/XWorkException.java:129:19:129:41""]] can be exposed to an external user.
[[""Error information""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/ParseException.java:111:14:111:31""]] can be exposed to an external user.
[[""Error information""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/TokenMgrError.java:122:14:122:31""]] can be exposed to an external user.","/core/src/main/java/org/apache/struts2/interceptor/debugging/PrettyPrintWriter.java","135","43","135","43"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///core/src/main/java/com/opensymphony/xwork2/XWorkException.java:127:22:127:33""]] can be exposed to an external user.
[[""Error information""|""relative:///core/src/main/java/com/opensymphony/xwork2/XWorkException.java:129:19:129:41""]] can be exposed to an external user.
[[""Error information""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/ParseException.java:111:14:111:31""]] can be exposed to an external user.
[[""Error information""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/TokenMgrError.java:122:14:122:31""]] can be exposed to an external user.","/core/src/main/java/org/apache/struts2/interceptor/debugging/PrettyPrintWriter.java","141","39","141","39"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///core/src/main/java/com/opensymphony/xwork2/XWorkException.java:127:22:127:33""]] can be exposed to an external user.
[[""Error information""|""relative:///core/src/main/java/com/opensymphony/xwork2/XWorkException.java:129:19:129:41""]] can be exposed to an external user.
[[""Error information""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/ParseException.java:111:14:111:31""]] can be exposed to an external user.
[[""Error information""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/TokenMgrError.java:122:14:122:31""]] can be exposed to an external user.","/core/src/main/java/org/apache/struts2/interceptor/debugging/PrettyPrintWriter.java","156","26","156","43"
"Information exposure through an error message","Information from an error message propagates to an external user. Error messages can unintentionally reveal implementation details that are useful to an attacker for developing a subsequent exploit.","error","[[""Error information""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JspServletWrapper.java:394:22:394:36""]] can be exposed to an external user.","/plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/servlet/JspServletWrapper.java","394","22","394","36"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/components/Property.java","156","30","156","49"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/components/Text.java","167","34","167","36"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/views/util/DefaultUrlHelper.java:156:27:156:49""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/views/util/DefaultUrlHelper.java:176:30:176:52""]].","/core/src/main/java/org/apache/struts2/components/ServletUrlRenderer.java","114","34","114","39"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/views/util/DefaultUrlHelper.java:156:27:156:49""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/views/util/DefaultUrlHelper.java:176:30:176:52""]].","/core/src/main/java/org/apache/struts2/components/ServletUrlRenderer.java","121","30","121","35"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/result/PostbackResult.java","107","18","107","101"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/result/PostbackResult.java:219:40:219:64""]].","/core/src/main/java/org/apache/struts2/result/PostbackResult.java","214","22","214","99"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/interceptor/debugging/PrettyPrintWriter.java","76","22","76","25"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/interceptor/debugging/PrettyPrintWriter.java","135","43","135","43"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/interceptor/debugging/PrettyPrintWriter.java","141","39","141","39"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/interceptor/debugging/PrettyPrintWriter.java","156","26","156","43"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/core/src/main/java/org/apache/struts2/interceptor/debugging/DebuggingInterceptor.java","204","34","204","53"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/views/util/DefaultUrlHelper.java:156:27:156:49""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/views/util/DefaultUrlHelper.java:176:30:176:52""]].","/plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/runtime/JspWriterImpl.java","122","19","122","20"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/views/util/DefaultUrlHelper.java:156:27:156:49""]].
Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///core/src/main/java/org/apache/struts2/views/util/DefaultUrlHelper.java:176:30:176:52""]].","/plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/runtime/JspWriterImpl.java","329","23","329","23"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/plugins/javatemplates/src/main/java/org/apache/struts2/views/java/XHTMLTagSerializer.java","42","22","42","99"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/plugins/javatemplates/src/main/java/org/apache/struts2/views/java/XHTMLTagSerializer.java","62","30","62","43"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/plugins/gxp/src/main/java/org/apache/struts2/views/gxp/AbstractGxp.java","328","33","328","35"
"Cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to a [[""user-provided value""|""relative:///bundles/demo/src/main/java/actions/osgi/HelloWorldAction.java:9:21:9:27""]].","/plugins/portlet/src/main/java/org/apache/struts2/components/PortletUrlRenderer.java","126","30","126","35"
"Deserialization of user-controlled data","Deserializing user-controlled data may allow attackers to execute arbitrary code.","error","Unsafe deserialization depends on a [[""user-provided value""|""relative:///plugins/rest/src/main/java/org/apache/struts2/rest/ContentTypeInterceptor.java:58:30:58:53""]].","/plugins/rest/src/main/java/org/apache/struts2/rest/handler/XStreamHandler.java","46","9","46","35"
"Implicit narrowing conversion in compound assignment","Compound assignment statements (for example 'intvar += longvar') that implicitly cast a value of a wider type to a narrower type may result in information loss and numeric errors such as overflows.","warning","Implicit cast of source type long to narrower destination type [[""int""|""relative:///plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/xmlparser/XMLEncodingDetector.java:1082:21:1082:27""]].","/plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/xmlparser/XMLEncodingDetector.java","1173","17","1173","28"
